"Lineage"	"Alt_d1_Ctrl_10T"	"Alt_d1_Ctrl_15T"	"Alt_d1_Ctrl_3T"	"Alt_d1_Ctrl_5T"	"Alt_d1_Ctrl_9T"	"Alt_d1_FW_11T"	"Alt_d1_FW_14T"	"Alt_d1_FW_1T"	"Alt_d1_FW_4T"	"Alt_d1_FW_7T"	"Alt_d1_SAL_12T"	"Alt_d1_SAL_13T"	"Alt_d1_SAL_2T"	"Alt_d1_SAL_6T"	"Alt_d1_SAL_8T"	"Alt_d2_Ctrl_10M"	"Alt_d2_Ctrl_15M"	"Alt_d2_Ctrl_3M"	"Alt_d2_Ctrl_5M"	"Alt_d2_Ctrl_9M"	"Alt_d2_FW_11M"	"Alt_d2_FW_14M"	"Alt_d2_FW_1M"	"Alt_d2_FW_4M"	"Alt_d2_FW_7M"	"Alt_d2_SAL_12M"	"Alt_d2_SAL_13M"	"Alt_d2_SAL_2M"	"Alt_d2_SAL_6M"	"Alt_d2_SAL_8M"	"TL_d1_field_Core_10"	"TL_d1_field_Core_19"	"TL_d1_field_Core_36"	"TL_d1_field_Core_43"	"TL_d1_field_Core_46"	"TL_d2_field_Core_10"	"TL_d2_field_Core_19"	"TL_d2_field_Core_36"	"TL_d2_field_Core_43"	"TL_d2_field_Core_46"	"TL_inc_d1_ASW_3"	"TL_inc_d1_ASW_4"	"TL_inc_d1_ASW_5"	"TL_inc_d1_ASW_noS_1"	"TL_inc_d1_ASW_noS_2"	"TL_inc_d1_ASW_noS_3"	"TL_inc_d1_ASW_noS_4"	"TL_inc_d1_ASW_noS_5"	"TL_inc_d1_DI_ctrl_2"	"TL_inc_d1_DI_ctrl_3"	"TL_inc_d1_DI_ctrl_4"	"TL_inc_d1_DI_ctrl_5"	"TL_inc_d1_SO4_3"	"TL_inc_d1_SO4_4"	"TL_inc_d1_SO4_5A"	"TL_inc_d1_SO4_5B"	"TL_inc_d2_ASW_1"	"TL_inc_d2_ASW_3"	"TL_inc_d2_ASW_4"	"TL_inc_d2_ASW_5"	"TL_inc_d2_ASW_noS_2"	"TL_inc_d2_ASW_noS_3"	"TL_inc_d2_ASW_noS_4"	"TL_inc_d2_ASW_noS_5"	"TL_inc_d2_DI_ctrl_1"	"TL_inc_d2_DI_ctrl_3"	"TL_inc_d2_DI_ctrl_4"	"TL_inc_d2_DI_ctrl_5"	"TL_inc_d2_SO4_2"	"TL_inc_d2_SO4_3"	"TL_inc_d2_SO4_4"	"TL_inc_d2_SO4_5A"	"TL_inc_d2_SO4_5B"	"TL_nw_d1_ASW_noS_BF3"	"TL_nw_d1_ASW_noS_BF4"	"TL_nw_d1_ASW_noS_BF5"	"TL_nw_d1_DI_ctrl_AF1"	"TL_nw_d1_DI_ctrl_AF3"	"TL_nw_d1_DI_ctrl_AF4"	"d1_Sal_0_2"	"d1_Stw_0_2"	"d1_Stw_0_2_NW"	"d2_Sal_0_2"	"d2_Stw_0_2"	"d2_Stw_0_2_NW"
"k__Bacteria;p__KSB1"	0	2	51	16	7	12	2	9	1	1	136	46	43	64	53	32	59	31	21	94	130	74	39	20	42	101	91	51	151	234	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	238	128	186	416	385	379	39.4
"k__Bacteria;p__GN12"	4	0	24	5	3	5	2	1	19	4	130	113	106	146	157	57	5	22	6	51	153	94	28	16	30	76	230	64	92	84	0	0	1	1	3	1	0	4	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	2	0	34	62	77	21	106	101	25.2823529411765
"k__Bacteria;p__MSBL6"	2	3	23	3	2	3	0	1	4	1	7	6	0	15	5	29	3	24	22	171	210	158	36	34	49	149	55	3	84	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	24	151	370	23	165	137	25.1764705882353
"k__Bacteria;p__WS1"	14	9	50	10	25	31	9	5	10	31	64	127	54	93	72	32	9	43	18	50	94	71	71	30	43	95	102	57	101	89	1	4	0	5	4	2	2	5	2	1	6	3	5	39	9	21	71	70	2	7	1	2	3	10	2	3	1	24	4	29	8	0	26	1	0	1	0	0	0	4	0	0	3	11	79	65	1	5	3	17	13	11	15	11	5	25.0117647058824
"k__Bacteria;p__SM2F11"	20	50	48	69	26	31	23	136	40	36	8	15	35	17	10	29	38	53	43	46	39	30	30	37	60	6	22	5	31	19	86	69	52	40	72	102	39	70	83	51	8	1	0	4	0	0	17	26	10	28	22	31	12	20	13	2	1	0	1	3	3	0	3	1	6	1	1	5	3	7	1	1	13	1	27	16	23	47	33	0	0	2	0	2	4	24.8823529411765
"k__Bacteria;p__Lentisphaerae"	13	10	61	19	19	19	8	8	9	24	28	9	23	28	61	47	41	65	35	100	115	75	58	45	65	32	66	17	38	81	1	2	6	4	4	1	1	0	0	6	3	0	0	0	0	2	0	0	0	22	1	0	0	1	2	1	2	0	0	0	0	1	0	0	0	2	0	0	8	0	1	0	2	0	1	2	2	17	0	271	111	97	132	23	37	23.3529411764706
"k__Bacteria;p__SC3"	54	68	13	128	38	43	57	116	97	66	9	18	17	12	4	9	10	29	27	9	4	3	7	10	9	7	14	11	3	3	41	91	89	53	49	51	49	35	29	21	2	4	1	13	4	8	28	32	10	14	33	25	9	10	3	1	0	1	4	7	3	0	4	13	1	1	11	5	0	1	1	3	9	10	29	20	10	16	29	4	0	3	0	0	1	21.0117647058824
"k__Bacteria;p__GN06"	6	1	37	5	5	3	1	1	1	1	5	6	5	7	11	37	8	43	11	123	248	222	100	44	59	24	48	9	65	62	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	71	57	31	121	132	90	20.0235294117647
"k__Archaea;p__DHVE3"	5	7	57	8	7	3	0	3	2	2	0	3	0	1	3	108	22	70	38	105	176	163	52	39	37	11	16	0	48	22	1	1	1	2	4	1	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	11	89	125	12	93	123	17.4705882352941
"k__Archaea;p__HydGC-84-221A"	1	1	8	1	0	2	0	1	0	0	0	0	2	0	0	14	9	8	10	13	15	29	2	5	0	1	5	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	136	332	65	297	390	16.3529411764706
"k__Bacteria;p__WS2"	5	2	20	4	4	2	4	2	1	2	25	57	24	27	30	17	5	21	7	71	95	45	94	20	48	117	60	34	203	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	24	72	22	47	45	15.9176470588235
"k__Bacteria;p__SR1"	6	9	29	10	38	33	12	14	6	14	26	35	52	11	43	9	4	22	2	9	13	24	3	5	7	12	36	14	28	7	1	1	1	0	0	1	2	2	1	5	1	0	0	0	0	0	25	28	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	31	16	0	3	0	73	27	138	33	16	62	11.8470588235294
"k__Bacteria;p__Deferribacteres"	13	6	26	7	6	2	6	12	10	4	35	66	20	43	26	23	26	19	15	26	18	1	9	10	17	6	17	43	28	13	35	6	18	7	34	43	20	13	17	79	1	0	1	0	0	0	2	3	0	1	3	1	0	2	2	0	1	0	0	0	0	0	0	2	2	1	4	0	4	1	1	0	0	0	4	0	2	1	7	25	7	14	11	9	16	11.2117647058824
"k__Bacteria;p__Fusobacteria"	12	7	24	9	5	14	26	34	17	9	5	13	13	19	46	6	23	21	11	11	20	32	11	9	4	22	16	7	25	33	1	0	1	3	2	0	2	0	0	0	0	0	0	1	0	0	0	0	1	2	2	0	0	0	0	0	1	0	0	0	2	10	0	1	0	0	0	2	0	1	0	0	0	0	1	2	0	2	0	170	7	30	30	9	6	9.32941176470588
"k__Bacteria;p__SAR406"	1	0	3	3	0	2	0	0	0	0	0	0	0	0	1	0	5	0	0	2	16	19	3	0	0	1	1	2	2	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	279	9	107	115	9.17647058823529
"k__Bacteria;p__MVP-15"	9	8	34	11	19	4	0	7	2	10	9	24	34	19	63	32	30	45	18	25	9	10	8	14	15	10	60	15	10	59	1	6	2	2	2	0	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	14	2	16	1	1	8.91764705882353
"k__Bacteria;p__Caldiserica"	10	1	14	4	16	7	6	4	1	36	17	67	19	23	31	12	16	21	6	7	22	33	13	17	15	35	54	18	27	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7.07058823529412
"k__Bacteria;p__LD1"	6	1	15	3	5	0	1	2	4	6	24	10	7	5	9	12	5	14	11	26	58	73	20	7	13	31	23	14	43	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	4	8	20	38	32	6.92941176470588
"k__Bacteria;p__ZB3"	9	2	50	12	5	4	0	2	4	4	2	1	1	5	3	38	21	29	22	53	56	36	13	27	19	5	12	0	12	13	2	9	4	3	13	6	1	1	1	1	0	0	0	0	0	0	0	0	0	4	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	17	14	8	13	10	9	6.84705882352941
"k__Bacteria;p__SBR1093"	9	30	21	55	19	22	33	12	2	9	4	0	28	13	5	12	35	27	58	1	4	5	2	0	2	11	4	25	13	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	1	7	4	18	9	0	0	4	21	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6.31764705882353
"k__Archaea;p__pMC2A15"	1	0	18	0	2	1	0	1	0	0	0	1	15	6	8	7	4	8	8	13	48	32	10	3	8	2	45	3	15	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	41	84	7	23	12	5.45882352941176
"k__Bacteria;p__PAUC34f"	8	1	32	16	9	5	2	2	1	0	1	3	2	1	3	44	13	33	21	41	48	36	15	13	12	4	13	2	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	6	11	9	10	5.28235294117647
"k__Bacteria;p__MD2896-B26"	7	14	43	16	10	27	16	5	4	10	3	0	30	5	4	30	23	32	16	9	20	18	12	20	9	2	9	4	17	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	3	0	5.03529411764706
"k__Bacteria;p__Synergistetes"	1	0	3	0	0	1	0	0	1	0	0	4	0	44	1	2	0	3	0	43	27	11	26	13	16	0	4	2	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	8	2	91	80	4.75294117647059
"k__Bacteria;p__TM7"	14	4	3	7	8	15	16	25	31	13	6	9	4	9	1	0	2	1	1	5	0	1	3	2	0	1	5	5	7	0	5	2	5	3	7	5	2	3	1	0	2	15	16	4	3	4	7	1	0	0	1	1	2	0	0	0	4	0	20	0	1	0	0	8	0	1	0	0	0	0	0	1	0	4	20	8	2	1	4	0	1	8	0	1	1	4.37647058823529
"k__Bacteria;p__OP9"	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	4	2	0	1	1	2	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	17	17	40	81	62	3.04705882352941
"k__Bacteria;p__Hyd24-12"	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	27	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	49	39	12	21	21	2.47058823529412
"k__Bacteria;p__Thermi"	2	4	0	0	3	0	21	8	9	9	5	6	1	3	3	0	1	0	0	0	0	0	0	0	0	2	7	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	9	1	4	0	1.47058823529412
"k__Bacteria;p__CD12"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	46	61	1.38823529411765
"k__Archaea;p__pMC2A384"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	8	0	1	0	0	8	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	27	19	1.17647058823529
"k__Bacteria;p__OP1"	0	1	2	1	1	0	0	0	0	0	0	0	0	0	1	3	0	1	1	6	11	3	7	4	4	8	1	3	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.8
"k__Bacteria;p__Thermodesulfobacteria"	0	0	0	0	0	0	0	0	0	0	6	4	4	15	7	0	0	0	0	0	1	1	1	0	0	2	4	5	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.741176470588235
"k__Bacteria;p__Fibrobacteres"	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	11	0	0	0.305882352941176
"k__Bacteria;p__TK-SH1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	1	0	0	0	0	1	1	2	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211764705882353
"k__Bacteria;p__GN1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0.0823529411764706
